Fecha,CPI,CPI Tradable_lag_1,CPI Tradable_lag_2,CPI Non-Tradable_lag_1,CPI Non-Tradable_lag_2,CPI Core_lag_1,CPI Core_lag_2,CPI Non-Core_lag_1,CPI Non-Core_lag_2,CPI Food and Energy_lag_1,CPI Food and Energy_lag_2,CPI Excluding Food and Energy_lag_1,CPI Excluding Food and Energy_lag_2,CPI Food and Beverages_lag_1,CPI Food and Beverages_lag_2,CPI Excluding Food and Beverages_lag_1,CPI Excluding Food and Beverages_lag_2,CPI Core Excluding Food and Beverages_lag_1,CPI Core Excluding Food and Beverages_lag_2,CPI Imported_lag_1,CPI Imported_lag_2,Wholesale Price Index_lag_1,Wholesale Price Index_lag_2,Reserve Requirement Rate_lag_1,Reserve Requirement Rate_lag_2,Monetary Policy Rate_lag_1,Monetary Policy Rate_lag_2,Circulating Currency Seasonally Adjusted (mill S/)_lag_1,Circulating Currency Seasonally Adjusted (mill S/)_lag_2,Net International Reserves (mill $)_lag_1,Net International Reserves (mill $)_lag_2,Real Minimum Wage (Index)_lag_1,Real Minimum Wage (Index)_lag_2
2015-11-01,0.30764091337419364,0.26731517617104567,0.26241607445830084,0.35229418199379564,0.3707770257027227,0.3381272590713296,0.3403989704035137,0.2904552457705195,0.31532758948970513,0.36923317924239885,0.38675544647693855,0.28107310950412673,0.2846530928708948,0.363285101456666,0.3786938346194347,0.29348420387801893,0.29988366819861983,0.3188136777024825,0.32054149088742606,0.15126411158036998,0.14545964937950154,0.1339976981711775,0.15256250032283156,7.62819943809694,8.28700248803369,3.5,3.5,0.008869734162733067,-0.0032937385794621354,0.011930532723514409,0.013627439658159046,-0.0014259575844712824,-0.0002753059802382829
2015-12-01,0.29263442729030703,0.26777398113471607,0.26731517617104567,0.33035881525957794,0.35229418199379564,0.33471190262466277,0.3381272590713296,0.2565055695287435,0.2904552457705195,0.34610332400898397,0.36923317924239885,0.2751408826840057,0.28107310950412673,0.3465517633352303,0.363285101456666,0.28156022843880557,0.29348420387801893,0.3160282405345279,0.3188136777024825,0.1412216855647422,0.15126411158036998,0.11541067533675173,0.1339976981711775,8.55398389652281,7.62819943809694,3.5,3.5,0.010610640502737967,0.008869734162733067,0.0003860258637329306,0.011930532723514409,-0.0034289194169701,-0.0014259575844712824
2016-01-01,0.2800520225911957,0.26506564856109455,0.26777398113471607,0.30846517650540634,0.33035881525957794,0.3304969531923174,0.33471190262466277,0.22071416174440542,0.2565055695287435,0.32238717862275557,0.34610332400898397,0.26758231517216885,0.2751408826840057,0.33157205619095675,0.3465517633352303,0.2665568768112668,0.28156022843880557,0.31270256553096265,0.3160282405345279,0.12373506718736517,0.1412216855647422,0.10300709622968854,0.11541067533675173,9.21738470416217,8.55398389652281,3.75,3.5,-0.0013381121565682053,0.010610640502737967,-0.011431603318541428,0.0003860258637329306,-0.004437436382651816,-0.0034289194169701
2016-02-01,0.27205706521715795,0.26265376265819024,0.26506564856109455,0.29020203660101884,0.30846517650540634,0.3262060695213982,0.3304969531923174,0.19214245799663926,0.22071416174440542,0.30427245502274824,0.32238717862275557,0.2597133165640389,0.26758231517216885,0.32162347609589076,0.33157205619095675,0.25221896508444,0.2665568768112668,0.3092089996471491,0.31270256553096265,0.11051181266439251,0.12373506718736517,0.10016229305853176,0.10300709622968854,7.50309152531176,9.21738470416217,4.0,3.75,0.006775361448131179,-0.0013381121565682053,-0.024461250711555693,-0.011431603318541428,-0.0037113764840370767,-0.004437436382651816
2016-03-01,0.26864087680479665,0.26256181609382123,0.26265376265819024,0.2777936806648076,0.29020203660101884,0.3224010423299462,0.3262060695213982,0.17607628955158094,0.19214245799663926,0.2946978837710403,0.30427245502274824,0.25303243143530524,0.2597133165640389,0.3169668115485488,0.32162347609589076,0.2419811127255427,0.25221896508444,0.30570167098221357,0.3092089996471491,0.10736539137357413,0.11051181266439251,0.10589512700680932,0.10016229305853176,7.88013056947258,7.50309152531176,4.25,4.0,0.005532660637664666,0.006775361448131179,0.0036178123072305723,-0.024461250711555693,-0.0017378869181348122,-0.0037113764840370767
2016-04-01,0.26821939989043375,0.2652760970136061,0.26256181609382123,0.2709430507740095,0.2777936806648076,0.3187987147563975,0.3224010423299462,0.17304867847349983,0.17607628955158094,0.29307239044648964,0.2946978837710403,0.24803154272852906,0.25303243143530524,0.3158793388146073,0.3169668115485488,0.23697781178163066,0.2419811127255427,0.3017910756146077,0.30570167098221357,0.1151115710444068,0.10736539137357413,0.1174766662470298,0.10589512700680932,8.68260101750717,7.88013056947258,4.25,4.25,0.001965202776629482,0.005532660637664666,0.017990630917970707,0.0036178123072305723,-0.005945619167778471,-0.0017378869181348122
2016-05-01,0.2694228085408068,0.27101423632266003,0.2652760970136061,0.2670487449958113,0.2709430507740095,0.3145893128901676,0.3187987147563975,0.17996040348966602,0.17304867847349983,0.2962836366000564,0.29307239044648964,0.24443257825613576,0.24803154272852906,0.31572640662670365,0.3158793388146073,0.2363324962459945,0.23697781178163066,0.2965426755917147,0.3017910756146077,0.1331379625861492,0.1151115710444068,0.13009250276633785,0.1174766662470298,8.21018918574779,8.68260101750717,4.25,4.25,0.007379326574643352,0.001965202776629482,-0.00013054617254937284,0.017990630917970707,-0.00011405260027819164,-0.005945619167778471
2016-06-01,0.27239692103502033,0.27867845573481786,0.27101423632266003,0.26460249769127464,0.2670487449958113,0.3093949610083517,0.3145893128901676,0.1934940710178172,0.17996040348966602,0.3019239370290104,0.2962836366000564,0.24172900244180287,0.24443257825613576,0.3170427423233328,0.31572640662670365,0.23737509331090118,0.2363324962459945,0.2895415851912744,0.2965426755917147,0.15699005132745006,0.1331379625861492,0.13806595460409427,0.13009250276633785,7.92000506107565,8.21018918574779,4.25,4.25,0.005780621702091038,0.007379326574643352,-0.010673542996099461,-0.00013054617254937284,0.13096324447904095,-0.00011405260027819164
2016-07-01,0.275150095882541,0.2863905864776654,0.27867845573481786,0.2649150056629415,0.26460249769127464,0.3033417776709508,0.3093949610083517,0.21384020743225357,0.1934940710178172,0.31101978787196044,0.3019239370290104,0.23929650702537852,0.24172900244180287,0.3228739784122333,0.3170427423233328,0.23828486911041685,0.23737509331090118,0.28124842841272907,0.2895415851912744,0.18052004575552186,0.15699005132745006,0.1408949472223708,0.13806595460409427,7.8738495836915,7.92000506107565,4.25,4.25,0.005109987649034808,0.005780621702091038,-0.017403784292053692,-0.010673542996099461,-0.001393141735838821,0.13096324447904095
2016-08-01,0.2749377982482445,0.29264259486305705,0.2863905864776654,0.26573796426189744,0.2649150056629415,0.2964707219203759,0.3033417776709508,0.2351601741574536,0.21384020743225357,0.3206332520326633,0.31101978787196044,0.23601238246287523,0.23929650702537852,0.33060284983559435,0.3228739784122333,0.23754961218876022,0.23828486911041685,0.271964914452935,0.28124842841272907,0.20000424722470117,0.18052004575552186,0.14032285896081392,0.1408949472223708,7.82875904914121,7.8738495836915,4.25,4.25,0.00757202085806763,0.005109987649034808,0.02555234705526832,-0.017403784292053692,-0.0008168027070962758,-0.001393141735838821
